title,image_url,document_url,description,attribute,stocks
"7/32"" Cutting DiameterStandard Performance, 4 Flute Ballnose End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-ballnose.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM732B4,,71404,,$17.78,,CEM732B4TIALN,,71405,,$22.44,,CEM732B4TICN,,71406,,$22.44,,D1: 7/32"", D2: 1/4, LOC: 5/8, OAL: 2-1/2,None,,,,D1: 7/32"", D2: 1/4, LOC: 5/8, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 7/32"", D2: 1/4, LOC: 5/8, OAL: 2-1/2,TICN,,",3
"7/32"" Cutting DiameterStandard Performance, 4 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-square.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM732F4,,71413,,$14.67,,CEM732F4TIALN,,71414,,$17.04,,CEM732F4TICN,,71415,,$17.04,,D1: 7/32"", D2: 1/4, LOC: 5/8, OAL: 2-1/2,None,,,,D1: 7/32"", D2: 1/4, LOC: 5/8, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 7/32"", D2: 1/4, LOC: 5/8, OAL: 2-1/2,TICN,,",7
"1/4"" Cutting DiameterStandard Performance, 4 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-square.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM14F4,,70558,,$12.15,,CEM14F4TIALN,,70559,,$17.04,,CEM14F4TICN,,70560,,$17.04,,CEM14FL4,,70564,,$19.6,,CEM14FL4TIALN,,70565,,$25.27,,CEM14FL4TICN,,70566,,$25.27,,CEM14FXL4,,70570,,$21.23,,CEM14FXL4TIALN,,70571,,$26.62,,CEM14FXL4TICN,,70572,,$26.62,,CEM14FXXL4,,70576,,$27.09,,CEM14FXXL4TIALN,,70577,,$34.84,,CEM14FXXL4TICN,,70578,,$34.84,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,None,,,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,TICN,,,,D1: 1/4"", D2: 1/4, LOC: 1-1/8, OAL: 3,None,,,,D1: 1/4"", D2: 1/4, LOC: 1-1/8, OAL: 3,TIALN (not recommended for Aluminum),,,,D1: 1/4"", D2: 1/4, LOC: 1-1/8, OAL: 3,TICN,,,,D1: 1/4"", D2: 1/4, LOC: 1-1/2, OAL: 4,None,,,,D1: 1/4"", D2: 1/4, LOC: 1-1/2, OAL: 4,TIALN (not recommended for Aluminum),,,,D1: 1/4"", D2: 1/4, LOC: 1-1/2, OAL: 4,TICN,,,,D1: 1/4"", D2: 1/4, LOC: 1-1/2, OAL: 6,None,,,,D1: 1/4"", D2: 1/4, LOC: 1-1/2, OAL: 6,TIALN (not recommended for Aluminum),,,,D1: 1/4"", D2: 1/4, LOC: 1-1/2, OAL: 6,TICN,,",141
"15/64"" Cutting DiameterStandard Performance, 4 Flute Ballnose End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-ballnose.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM1564B4,,70612,,$17.78,,CEM1564B4TIALN,,70613,,$22.44,,CEM1564B4TICN,,70614,,$22.44,,D1: 15/64"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,None,,,,D1: 15/64"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 15/64"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,TICN,,",28
"3/16"" Cutting DiameterStandard Performance, 4 Flute Ballnose End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-ballnose.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM316B4,,70894,,$12.21,,CEM316B4TIALN,,70895,,$16.49,,CEM316B4TICN,,70896,,$16.49,,CEM316BL4,,70900,,$18.7,,CEM316BL4TIALN,,70901,,$21.87,,CEM316BL4TICN,,70902,,$21.87,,CEM316BXL4,,70906,,$21.84,,CEM316BXL4TIALN,,70907,,$25,,CEM316BXL4TICN,,70908,,$25,,D1: 3/16"", D2: 3/16, LOC: 5/8, OAL: 2,None,,,,D1: 3/16"", D2: 3/16, LOC: 5/8, OAL: 2,TIALN (not recommended for Aluminum),,,,D1: 3/16"", D2: 3/16, LOC: 5/8, OAL: 2,TICN,,,,D1: 3/16"", D2: 3/16, LOC: 1-1/8, OAL: 3,None,,,,D1: 3/16"", D2: 3/16, LOC: 1-1/8, OAL: 3,TIALN (not recommended for Aluminum),,,,D1: 3/16"", D2: 3/16, LOC: 1-1/8, OAL: 3,TICN,,,,D1: 3/16"", D2: 3/16, LOC: 1-1/8, OAL: 4,None,,,,D1: 3/16"", D2: 3/16, LOC: 1-1/8, OAL: 4,TIALN (not recommended for Aluminum),,,,D1: 3/16"", D2: 3/16, LOC: 1-1/8, OAL: 4,TICN,,",58
"1/4"" Cutting DiameterStandard Performance, 4 Flute Radius End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-radius.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM14R4015,,70594,,$15.93,,CEM14R4015TIALN,,70595,,$22.98,,CEM14R4015TICN,,70596,,$22.98,,CEM14R4020,,70597,,$15.93,,CEM14R4020TIALN,,70598,,$22.98,,CEM14R4020TICN,,70599,,$22.98,,CEM14R4030,,70600,,$15.93,,CEM14R4030TIALN,,70601,,$22.98,,CEM14R4030TICN,,70602,,$22.98,,CEM14R4045,,70603,,$15.93,,CEM14R4045TIALN,,70604,,$22.98,,CEM14R4045TICN,,70605,,$22.98,,CEM14R4060,,70606,,$15.93,,CEM14R4060TIALN,,70607,,$22.98,,CEM14R4060TICN,,70608,,$22.98,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,0.015"",None,,,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,0.015"",TIALN (not recommended for Aluminum),,,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,0.015"",TICN,,,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,0.020"",None,,,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,0.020"",TIALN (not recommended for Aluminum),,,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,0.020"",TICN,,,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,0.030"",None,,,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,0.030"",TIALN (not recommended for Aluminum),,,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,0.030"",TICN,,,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,0.045"",None,,,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,0.045"",TIALN (not recommended for Aluminum),,,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,0.045"",TICN,,,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,0.060"",None,,,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,0.060"",TIALN (not recommended for Aluminum),,,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,0.060"",TICN,,",37
"11/64"" Cutting DiameterStandard Performance, 4 Flute Ballnose End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-ballnose.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM1164B4,,70303,,$13.58,,CEM1164B4TIALN,,70304,,$18.35,,CEM1164B4TICN,,70305,,$18.35,,D1: 11/64"", D2: 3/16, LOC: 5/8, OAL: 2,None,,,,D1: 11/64"", D2: 3/16, LOC: 5/8, OAL: 2,TIALN (not recommended for Aluminum),,,,D1: 11/64"", D2: 3/16, LOC: 5/8, OAL: 2,TICN,,",15
"3/16"" Cutting DiameterStandard Performance, 4 Flute Radius End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-radius.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM316R4010,,70942,,$16.74,,CEM316R4010TIALN,,70943,,$19.66,,CEM316R4010TICN,,70944,,$19.66,,CEM316R4015,,70945,,$16.74,,CEM316R4015TIALN,,70946,,$19.66,,CEM316R4015TICN,,70947,,$19.66,,CEM316R4020,,70948,,$16.74,,CEM316R4020TIALN,,70949,,$19.66,,CEM316R4020TICN,,70950,,$19.66,,CEM316R4030,,70951,,$16.74,,CEM316R4030TIALN,,70952,,$19.66,,CEM316R4030TICN,,70953,,$19.66,,D1: 3/16"", D2: 3/16, LOC: 5/8, OAL: 2,0.010"",None,,,,D1: 3/16"", D2: 3/16, LOC: 5/8, OAL: 2,0.010"",TIALN (not recommended for Aluminum),,,,D1: 3/16"", D2: 3/16, LOC: 5/8, OAL: 2,0.010"",TICN,,,,D1: 3/16"", D2: 3/16, LOC: 5/8, OAL: 2,0.015"",None,,,,D1: 3/16"", D2: 3/16, LOC: 5/8, OAL: 2,0.015"",TIALN (not recommended for Aluminum),,,,D1: 3/16"", D2: 3/16, LOC: 5/8, OAL: 2,0.015"",TICN,,,,D1: 3/16"", D2: 3/16, LOC: 5/8, OAL: 2,0.020"",None,,,,D1: 3/16"", D2: 3/16, LOC: 5/8, OAL: 2,0.020"",TIALN (not recommended for Aluminum),,,,D1: 3/16"", D2: 3/16, LOC: 5/8, OAL: 2,0.020"",TICN,,,,D1: 3/16"", D2: 3/16, LOC: 5/8, OAL: 2,0.030"",None,,,,D1: 3/16"", D2: 3/16, LOC: 5/8, OAL: 2,0.030"",TIALN (not recommended for Aluminum),,,,D1: 3/16"", D2: 3/16, LOC: 5/8, OAL: 2,0.030"",TICN,,",43
"13/64"" Cutting DiameterStandard Performance, 4 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-square.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM1364F4,,70525,,$14.36,,CEM1364F4TIALN,,70526,,$18.82,,CEM1364F4TICN,,70527,,$18.82,,D1: 13/64"", D2: 1/4, LOC: 5/8, OAL: 2-1/2,None,,,,D1: 13/64"", D2: 1/4, LOC: 5/8, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 13/64"", D2: 1/4, LOC: 5/8, OAL: 2-1/2,TICN,,",36
"13/64"" Cutting DiameterStandard Performance, 4 Flute Ballnose End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-ballnose.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM1364B4,,70519,,$17.78,,CEM1364B4TIALN,,70520,,$22.44,,CEM1364B4TICN,,70521,,$22.44,,D1: 13/64"", D2: 1/4, LOC: 5/8, OAL: 2-1/2,None,,,,D1: 13/64"", D2: 1/4, LOC: 5/8, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 13/64"", D2: 1/4, LOC: 5/8, OAL: 2-1/2,TICN,,",15
"3/16"" Cutting DiameterStandard Performance, 4 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-square.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM316F4,,70915,,$9.84,,CEM316F4TIALN,,70916,,$12.34,,CEM316F4TICN,,70917,,$12.34,,CEM316FL4,,70921,,$14.18,,CEM316FL4TIALN,,70922,,$18.21,,CEM316FL4TICN,,70923,,$18.21,,CEM316FXL4,,70927,,$17.31,,CEM316FXL4TIALN,,70928,,$19.77,,CEM316FXL4TICN,,70929,,$19.77,,D1: 3/16"", D2: 3/16, LOC: 5/8, OAL: 2,None,,,,D1: 3/16"", D2: 3/16, LOC: 5/8, OAL: 2,TIALN (not recommended for Aluminum),,,,D1: 3/16"", D2: 3/16, LOC: 5/8, OAL: 2,TICN,,,,D1: 3/16"", D2: 3/16, LOC: 1-1/8, OAL: 3,None,,,,D1: 3/16"", D2: 3/16, LOC: 1-1/8, OAL: 3,TIALN (not recommended for Aluminum),,,,D1: 3/16"", D2: 3/16, LOC: 1-1/8, OAL: 3,TICN,,,,D1: 3/16"", D2: 3/16, LOC: 1-1/8, OAL: 4,None,,,,D1: 3/16"", D2: 3/16, LOC: 1-1/8, OAL: 4,TIALN (not recommended for Aluminum),,,,D1: 3/16"", D2: 3/16, LOC: 1-1/8, OAL: 4,TICN,,",72
"5/32"" Cutting DiameterStandard Performance, 4 Flute Ballnose End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-ballnose.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM532B4,,71275,,$13.58,,CEM532B4TIALN,,71276,,$18.35,,CEM532B4TICN,,71277,,$18.35,,D1: 5/32"", D2: 3/16, LOC: 1/2, OAL: 2,None,,,,D1: 5/32"", D2: 3/16, LOC: 1/2, OAL: 2,TIALN (not recommended for Aluminum),,,,D1: 5/32"", D2: 3/16, LOC: 1/2, OAL: 2,TICN,,",22
"11/64"" Cutting DiameterStandard Performance, 4 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-square.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM1164F4,,70309,,$10.11,,CEM1164F4TIALN,,70310,,$13.67,,CEM1164F4TICN,,70311,,$13.67,,D1: 11/64"", D2: 3/16, LOC: 5/8, OAL: 2,None,,,,D1: 11/64"", D2: 3/16, LOC: 5/8, OAL: 2,TIALN (not recommended for Aluminum),,,,D1: 11/64"", D2: 3/16, LOC: 5/8, OAL: 2,TICN,,",0
"9/64"" Cutting DiameterStandard Performance, 4 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-square.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM964F4,,71467,,$10.58,,CEM964F4TIALN,,71468,,$14.28,,CEM964F4TICN,,71469,,$14.28,,D1: 9/64"", D2: 3/16, LOC: 1/2, OAL: 2,None,,,,D1: 9/64"", D2: 3/16, LOC: 1/2, OAL: 2,TIALN (not recommended for Aluminum),,,,D1: 9/64"", D2: 3/16, LOC: 1/2, OAL: 2,TICN,,",0
"1/8"" Cutting DiameterStandard Performance, 4 Flute Radius End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-radius.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM18R4010,,70741,,$12.2,,CEM18R4010TIALN,,70742,,$16.71,,CEM18R4010TICN,,70743,,$16.71,,CEM18R4015,,70744,,$12.2,,CEM18R4015TIALN,,70745,,$16.71,,CEM18R4015TICN,,70746,,$16.71,,CEM18R4020,,70747,,$12.2,,CEM18R4020TIALN,,70748,,$16.71,,CEM18R4020TICN,,70749,,$16.71,,CEM18R4030,,70750,,$12.2,,CEM18R4030TIALN,,70751,,$16.71,,CEM18R4030TICN,,70752,,$16.71,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 1-1/2,0.010"",None,,,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 1-1/2,0.010"",TIALN (not recommended for Aluminum),,,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 1-1/2,0.010"",TICN,,,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 1-1/2,0.015"",None,,,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 1-1/2,0.015"",TIALN (not recommended for Aluminum),,,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 1-1/2,0.015"",TICN,,,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 1-1/2,0.020"",None,,,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 1-1/2,0.020"",TIALN (not recommended for Aluminum),,,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 1-1/2,0.020"",TICN,,,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 1-1/2,0.030"",None,,,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 1-1/2,0.030"",TIALN (not recommended for Aluminum),,,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 1-1/2,0.030"",TICN,,",19
"1/8"" Cutting DiameterStandard Performance, 4 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-square.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM18F4,,70714,,$7.22,,CEM18F4TIALN,,70715,,$8.84,,CEM18F4TICN,,70716,,$8.84,,CEM18FL4,,70720,,$11.66,,CEM18FL4TIALN,,70721,,$15,,CEM18FL4TICN,,70722,,$15,,CEM18FXL4,,70726,,$13.03,,CEM18FXL4TIALN,,70727,,$17.59,,CEM18FXL4TICN,,70728,,$17.59,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 1-1/2,None,,,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 1-1/2,TIALN (not recommended for Aluminum),,,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 1-1/2,TICN,,,,D1: 1/8"", D2: 1/8, LOC: 3/4, OAL: 2-1/2,None,,,,D1: 1/8"", D2: 1/8, LOC: 3/4, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 1/8"", D2: 1/8, LOC: 3/4, OAL: 2-1/2,TICN,,,,D1: 1/8"", D2: 1/8, LOC: 1, OAL: 3,None,,,,D1: 1/8"", D2: 1/8, LOC: 1, OAL: 3,TIALN (not recommended for Aluminum),,,,D1: 1/8"", D2: 1/8, LOC: 1, OAL: 3,TICN,,",79
"7/64"" Cutting DiameterStandard Performance, 4 Flute Ballnose End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-ballnose.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM764B4,,71419,,$10.11,,CEM764B4TIALN,,71420,,$13.67,,CEM764B4TICN,,71421,,$13.67,,D1: 7/64"", D2: 1/8, LOC: 3/8, OAL: 1-1/2,None,,,,D1: 7/64"", D2: 1/8, LOC: 3/8, OAL: 1-1/2,TIALN (not recommended for Aluminum),,,,D1: 7/64"", D2: 1/8, LOC: 3/8, OAL: 1-1/2,TICN,,",22
"5/32"" Cutting DiameterStandard Performance, 4 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-square.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM532F4,,71284,,$10.64,,CEM532F4TIALN,,71285,,$12.34,,CEM532F4TICN,,71286,,$12.34,,D1: 5/32"", D2: 3/16, LOC: 1/2, OAL: 2,None,,,,D1: 5/32"", D2: 3/16, LOC: 1/2, OAL: 2,TIALN (not recommended for Aluminum),,,,D1: 5/32"", D2: 3/16, LOC: 1/2, OAL: 2,TICN,,",70
"3/32"" Cutting DiameterStandard Performance, 4 Flute Ballnose End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-ballnose.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM332B4,,70957,,$10.11,,CEM332B4TIALN,,70958,,$13.67,,CEM332B4TICN,,70959,,$13.67,,D1: 3/32"", D2: 1/8, LOC: 3/8, OAL: 1-1/2,None,,,,D1: 3/32"", D2: 1/8, LOC: 3/8, OAL: 1-1/2,TIALN (not recommended for Aluminum),,,,D1: 3/32"", D2: 1/8, LOC: 3/8, OAL: 1-1/2,TICN,,",46
"3/32"" Cutting DiameterStandard Performance, 4 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-square.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM332F4,,70966,,$7.53,,CEM332F4TIALN,,70967,,$9.51,,CEM332F4TICN,,70968,,$9.51,,D1: 3/32"", D2: 1/8, LOC: 3/8, OAL: 1-1/2,None,,,,D1: 3/32"", D2: 1/8, LOC: 3/8, OAL: 1-1/2,TIALN (not recommended for Aluminum),,,,D1: 3/32"", D2: 1/8, LOC: 3/8, OAL: 1-1/2,TICN,,",127
"3/32"" Cutting DiameterStandard Performance, 4 Flute Radius End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-radius.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM332R4010,,70978,,$9.41,,CEM332R4010TIALN,,70979,,$11.89,,CEM332R4010TICN,,70980,,$11.89,,CEM332R4015,,70981,,$9.41,,CEM332R4015TIALN,,70982,,$11.89,,CEM332R4015TICN,,70983,,$11.89,,CEM332R4020,,70984,,$9.41,,CEM332R4020TIALN,,70985,,$11.89,,CEM332R4020TICN,,70986,,$11.89,,D1: 3/32"", D2: 1/8, LOC: 3/8, OAL: 1-1/2,0.010"",None,,,,D1: 3/32"", D2: 1/8, LOC: 3/8, OAL: 1-1/2,0.010"",TIALN (not recommended for Aluminum),,,,D1: 3/32"", D2: 1/8, LOC: 3/8, OAL: 1-1/2,0.010"",TICN,,,,D1: 3/32"", D2: 1/8, LOC: 3/8, OAL: 1-1/2,0.015"",None,,,,D1: 3/32"", D2: 1/8, LOC: 3/8, OAL: 1-1/2,0.015"",TIALN (not recommended for Aluminum),,,,D1: 3/32"", D2: 1/8, LOC: 3/8, OAL: 1-1/2,0.015"",TICN,,,,D1: 3/32"", D2: 1/8, LOC: 3/8, OAL: 1-1/2,0.020"",None,,,,D1: 3/32"", D2: 1/8, LOC: 3/8, OAL: 1-1/2,0.020"",TIALN (not recommended for Aluminum),,,,D1: 3/32"", D2: 1/8, LOC: 3/8, OAL: 1-1/2,0.020"",TICN,,",53
"1/8"" Cutting DiameterStandard Performance, 4 Flute Ballnose End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-ballnose.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM18B4,,70693,,$9.27,,CEM18B4TIALN,,70694,,$12.52,,CEM18B4TICN,,70695,,$12.52,,CEM18BL4,,70699,,$13.87,,CEM18BL4TIALN,,70700,,$17.84,,CEM18BL4TICN,,70701,,$17.84,,CEM18BXL4,,70705,,$15.53,,CEM18BXL4TIALN,,70706,,$20.95,,CEM18BXL4TICN,,70707,,$20.95,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 1-1/2,None,,,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 1-1/2,TIALN (not recommended for Aluminum),,,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 1-1/2,TICN,,,,D1: 1/8"", D2: 1/8, LOC: 3/4, OAL: 2-1/2,None,,,,D1: 1/8"", D2: 1/8, LOC: 3/4, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 1/8"", D2: 1/8, LOC: 3/4, OAL: 2-1/2,TICN,,,,D1: 1/8"", D2: 1/8, LOC: 1, OAL: 3,None,,,,D1: 1/8"", D2: 1/8, LOC: 1, OAL: 3,TIALN (not recommended for Aluminum),,,,D1: 1/8"", D2: 1/8, LOC: 1, OAL: 3,TICN,,",64
